TIMESTAMP;LAI
20181014;1.12
20181015;1.11
20181016;1.09
20181017;1.07
20181018;1.05
20181019;1.02
20181020;1.0
20181021;0.97
20181022;0.94
20181023;0.92
20181024;0.89
20181025;0.87
20181026;0.84
20181027;0.82
20181028;0.8
20181029;0.77
20181030;0.75
20181031;0.74
20181101;0.72
20181102;0.71
20181103;0.7
20181104;0.68
20181105;0.67
20181106;0.67
20181107;0.67
20181108;0.67
20181109;0.67
20181110;0.67
20181111;0.68
20181112;0.68
20181113;0.69
20181114;0.69
20181115;0.69
20181116;0.69
20181117;0.69
20181118;0.69
20181119;0.7
20181120;0.7
20181121;0.7
20181122;0.7
20181123;0.7
20181124;0.71
20181125;0.71
20181126;0.71
20181127;0.71
20181128;0.71
20181129;0.72
20181130;0.72
20181201;0.72
20181202;0.72
20181203;0.73
20181204;0.73
20181205;0.73
20181206;0.73
20181207;0.74
20181208;0.74
20181209;0.75
20181210;0.75
20181211;0.75
20181212;0.76
20181213;0.76
20181214;0.76
20181215;0.75
20181216;0.75
20181217;0.74
20181218;0.74
20181219;0.73
20181220;0.72
20181221;0.7
20181222;0.69
20181223;0.68
20181224;0.66
20181225;0.65
20181226;0.63
20181227;0.61
20181228;0.59
20181229;0.57
20181230;0.55
20181231;0.53
20190101;0.51
20190102;0.49
20190103;0.48
20190104;0.46
20190105;0.45
20190106;0.44
20190107;0.43
20190108;0.41
20190109;0.41
20190110;0.4
20190111;0.4
20190112;0.4
20190113;0.4
20190114;0.4
20190115;0.41
20190116;0.42
20190117;0.43
20190118;0.44
20190119;0.45
20190120;0.46
20190121;0.46
20190122;0.47
20190123;0.48
20190124;0.49
20190125;0.49
20190126;0.5
20190127;0.51
20190128;0.51
20190129;0.52
20190130;0.53
20190131;0.53
20190201;0.54
20190202;0.54
20190203;0.54
20190204;0.55
20190205;0.55
20190206;0.55
20190207;0.55
20190208;0.55
20190209;0.56
20190210;0.56
20190211;0.56
20190212;0.56
20190213;0.57
20190214;0.56
20190215;0.56
20190216;0.56
20190217;0.56
20190218;0.56
20190219;0.55
20190220;0.55
20190221;0.55
20190222;0.54
20190223;0.54
20190224;0.54
20190225;0.53
20190226;0.53
20190227;0.53
20190228;0.53
20190301;0.53
20190302;0.53
20190303;0.53
20190304;0.52
20190305;0.52
20190306;0.52
20190307;0.52
20190308;0.52
20190309;0.53
20190310;0.53
20190311;0.53
20190312;0.53
20190313;0.53
20190314;0.53
