TIMESTAMP;TA;EA;VPD;PA;WS;WD;USTAR;SW_IN;SW_OUT;LW_IN;LW_OUT;NETRAD;G;H;LE;PPFD_IN;PPFD_OUT;CO2;FC;LE_C_ECC;LE_C_REA;LE_C_FVS
201903230330;11.44;13.200000000000001;0.30642266273354934;101.26;2.14;3.7;-9999;0.0;0.0;358.71;372.88;-14.17;-21.21;-9999;-9999;-9999;-9999;837.21;-9999;-9999;-9999;-9999
201903230430;11.06;12.9;0.2703972991945989;101.24;1.76;0.7;-9999;0.0;0.0;355.12;371.11;-15.99;-24.0;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201903230530;10.82;12.8;0.16198855421570002;101.25;1.55;315.6;-9999;0.0;0.0;357.37;370.46;-13.08;-21.4;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201903230630;10.84;12.9;0.07924418657382049;101.3;1.98;305.0;-9999;10.33;1.88;361.87;371.1;-0.78;-17.1;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201903230730;11.1;13.200000000000001;0.0054178186661513195;101.37;2.65;313.2;-9999;37.89;4.01;370.3;373.68;30.49;-3.98;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201903230830;11.11;13.0;0.2141857662356017;101.45;3.32;315.3;-9999;51.71;5.36;369.23;374.67;40.91;9.19;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201903230930;11.57;12.4;1.2231012070433653;101.49;3.03;351.5;-9999;232.33;22.57;366.43;382.82;193.37;33.65;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201903231030;12.71;12.5;2.1849459221474774;101.51;2.58;12.3;-9999;378.13;38.96;369.52;396.09;312.61;76.62;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201903231130;14.13;12.3;3.8091041593337494;101.5;2.89;354.8;0.3733;794.49;93.59;344.0;421.49;623.42;150.44;155.04;228.3;-9999;-9999;754.96;0.0397;177.62241974469305;180.06227309913487;-9999
201903231230;15.05;11.6;5.495433667681729;101.48;2.72;335.4;0.3773;736.42;94.11;326.66;429.79;539.18;141.14;148.16;208.53;-9999;-9999;752.25;0.0286;162.12424000202284;166.3364646353431;-9999
201903231330;15.91;11.0;7.06509017225051;101.44;2.67;342.8;0.3515;776.44;107.74;327.54;436.69;559.54;111.29;165.57;199.72;-9999;-9999;750.27;0.0707;135.57321728079128;147.1822628491683;-9999
201903231430;16.68;10.700000000000001;8.273974127897338;101.4;2.74;332.1;0.3306;657.17;95.57;320.96;435.45;447.11;63.26;132.52;163.29;-9999;-9999;748.76;0.0531;101.39285499512887;109.74510182979888;-9999
201903231530;16.72;10.8;8.2222679236036;101.37;2.74;314.5;0.3476;498.28;75.33;313.18;427.66;308.47;30.79;104.47;127.96;-9999;-9999;746.21;0.0483;78.98780795787415;87.24814397939092;-9999
201903231630;16.71;10.600000000000001;8.410184355932916;101.36;2.73;307.0;0.3335;293.06;45.19;309.76;414.14;143.49;-24.86;68.99;102.98;-9999;-9999;745.99;0.0667;38.958155656077544;49.51422061763763;-9999
201903231730;15.9;11.100000000000001;6.953542880870241;101.38;2.07;307.7;0.2582;94.77;14.93;305.07;396.52;-11.61;-61.94;10.31;44.08;-9999;-9999;746.04;0.0885;8.429691196525186;11.45959789605214;-9999
201903231830;13.53;11.7;3.7931622596150216;101.39;1.2;308.6;0.0914;0.0;0.0;296.45;379.56;-83.11;-76.92;-4.82;6.43;-9999;-9999;767.07;0.0952;0.15948006538510517;1.2436662262304103;-9999
201903231930;11.42;11.399999999999999;2.088550526725019;101.43;1.24;301.1;0.0627;0.0;0.0;289.77;369.07;-79.3;-80.45;-3.24;1.42;-9999;-9999;802.65;0.0572;0.13260080153131729;0.147986451692187;1.5973300414991298
201903232030;10.27;10.9;1.5953171418906358;101.48;1.22;313.5;0.0922;0.0;0.0;287.36;363.04;-75.68;-75.81;-6.51;2.6;-9999;-9999;838.46;0.0934;0.21367928653828727;-9999;-9999
201903232130;9.07;10.4;1.1282268258298593;101.52;1.32;326.0;0.134;0.0;0.0;285.75;358.48;-72.74;-73.68;-8.59;2.72;-9999;-9999;867.16;0.1465;0.4307452886639628;-9999;-9999
201903232230;8.13;10.3;0.5174453828579733;101.52;1.59;311.1;0.1329;0.0;0.0;281.72;354.38;-72.67;-69.89;-7.11;-0.36;-9999;-9999;875.19;0.0684;0.11714365339348683;-9999;-9999
201903232330;7.59;10.0;0.4268731966446069;101.54;1.63;312.7;0.1558;0.0;0.0;277.6;351.08;-73.48;-67.35;-10.04;-0.89;-9999;-9999;873.54;0.1185;-9999;-9999;-9999
201903240030;7.03;9.6;0.435043267228691;101.56;1.44;313.4;0.149;0.0;0.0;273.31;347.77;-74.46;-67.97;-7.82;-0.05;-9999;-9999;847.3;0.1032;0.00670394864619896;-9999;-9999
201903240130;6.55;9.5;0.20960381362735525;101.56;1.53;298.1;0.1396;0.0;0.0;270.82;344.92;-74.1;-67.08;-9.88;-3.04;-9999;-9999;834.55;0.1;-9999;-9999;-9999
201903240230;6.26;9.3;0.2175362548697901;101.54;0.84;294.8;0.0738;0.0;0.0;268.94;342.08;-73.13;-61.35;-2.21;-0.42;-9999;-9999;835.15;0.0235;-9999;-9999;-9999
201903240330;5.62;9.0;0.10550167962525236;101.53;0.96;292.2;0.0471;0.0;0.0;268.25;338.43;-70.18;-66.07;-2.85;-1.28;-9999;-9999;841.14;0.0743;-9999;-9999;-9999
201903240430;4.68;8.5;0.02891544304617355;101.53;0.51;36.8;0.0547;0.0;0.0;278.26;334.68;-56.42;-68.51;0.82;0.14;-9999;-9999;870.52;-0.0545;0.538984357721606;0.5389843577216111;-9999
201903240530;4.13;8.2;0.006743780237933095;101.52;0.88;352.6;0.0517;0.0;0.0;281.31;333.08;-51.77;-66.61;-3.01;-1.46;-9999;-9999;872.51;0.0586;-9999;-9999;-9999
201903240630;3.85;8.0;0.04690387310644262;101.57;0.33;348.8;0.0531;62.02;8.94;281.49;334.81;-0.24;-53.01;3.29;4.01;-9999;-9999;893.45;0.0575;9.138348122457437;9.556924420346387;-9999
201903240730;6.63;9.3;0.46318717703971046;101.63;1.02;314.8;0.1235;237.71;34.41;272.54;356.83;119.01;26.73;24.53;22.75;-9999;-9999;842.64;0.066;8.214810168414104;9.024916205223489;17.02155111275834
201903240830;9.14;10.3;1.2827696406886595;101.68;1.69;330.6;0.2197;470.65;63.45;279.44;380.51;306.14;99.13;83.13;66.58;-9999;-9999;817.36;0.0694;32.21702156082323;39.13837548156869;33.71059653207866
201903240930;11.4;10.9;2.5706992406989286;101.71;1.88;330.8;0.2221;651.0;94.71;289.07;404.38;440.97;120.85;109.3;83.06;-9999;-9999;799.76;0.0439;38.87473869002908;41.64573832695282;46.06755105737926
201903241030;13.61;10.600000000000001;4.974070790459537;101.69;1.13;16.5;0.1997;783.4;117.38;297.86;429.63;534.26;138.42;145.06;109.92;-9999;-9999;787.29;0.0506;39.82469972749401;52.5525350218643;44.394532781420615
201903241130;15.55;10.0;7.653455217565071;101.62;0.79;20.4;0.2342;864.45;134.52;304.51;448.21;586.22;171.61;178.82;162.14;-9999;-9999;775.6;0.0319;98.39175526073485;107.9759574060755;89.39541437364578
201903241230;16.96;9.200000000000001;10.114306318718013;101.54;0.74;248.0;0.2527;870.63;140.43;311.5;460.88;580.83;179.61;190.82;177.36;-9999;-9999;766.08;-0.1362;122.09442281093419;130.65394312008976;132.8633572372432
201903241330;17.94;8.9;11.648102208942896;101.46;1.03;249.9;0.1217;700.7;112.09;323.29;458.08;453.82;122.81;151.42;153.89;-9999;-9999;760.35;-0.0202;72.61934596445552;90.8291106592522;124.98883571177709
201903241430;18.04;9.399999999999999;11.277809443606671;101.43;1.06;302.9;0.2048;342.42;51.78;342.05;435.5;197.19;24.04;80.45;104.56;-9999;-9999;757.08;0.072;32.674517979214166;52.41810694152235;-9999
201903241530;18.25;8.8;12.15253795616534;101.41;0.69;254.4;0.2011;334.95;52.64;336.11;430.34;188.08;12.87;43.67;110.6;-9999;-9999;753.82;-0.0883;58.97194381154121;48.31809688103037;125.36072368361035
201903241630;18.28;9.200000000000001;11.792045440557255;101.4;0.71;272.1;0.122;236.91;37.86;324.58;421.8;101.83;-1.46;36.57;66.43;-9999;-9999;750.63;0.0269;38.77283607954917;46.163544711982624;-9999
201903241730;17.65;9.8;10.37598417753875;101.37;0.78;338.7;0.0902;81.33;13.78;313.98;404.99;-23.45;-37.46;5.58;27.99;-9999;-9999;752.22;0.0893;1.2652655527277188;5.503191860497183;-9999
201903241830;14.63;12.0;4.638750022773028;101.33;0.43;35.3;0.0438;0.0;0.0;300.73;383.61;-82.88;-67.73;-1.94;8.62;-9999;-9999;798.66;0.0485;1.1292579680357955;-9999;4.97527292309608
201903241930;11.93;11.6;2.3508608311225885;101.31;0.43;65.8;0.0736;0.0;0.0;290.31;369.86;-79.54;-79.36;-5.75;3.01;-9999;-9999;864.86;0.2804;0.24834095607447265;0.0;2.5383849263123057
201903242030;10.39;11.0;1.5958526495662344;101.33;0.56;74.5;0.039;0.0;0.0;286.16;361.22;-75.05;-82.85;-3.41;0.27;-9999;-9999;913.7;0.3238;0.006461192431895718;-9999;-9999
201903242130;9.74;10.5;1.5597014605727768;101.31;1.09;77.2;0.0391;0.0;0.0;283.77;357.71;-73.93;-74.56;-4.74;0.69;-9999;-9999;903.86;0.1672;0.17974433877868418;-9999;1.6970500395000168
201903242230;8.91;10.3;1.104407933368833;101.3;0.99;141.1;0.0867;0.0;0.0;279.44;353.23;-73.79;-71.19;-1.14;3.16;-9999;-9999;907.34;0.0696;-2.182468111633748;-9999;-9999
201903242330;8.1;9.5;1.2954127817042558;101.33;0.89;8.3;0.0414;0.0;0.0;277.71;348.92;-71.21;-72.07;-2.33;0.33;-9999;-9999;897.92;0.0357;0.044426917214154954;-9999;-9999
201903250030;7.52;9.399999999999999;0.9771667554625942;101.3;1.03;36.4;0.0593;0.0;0.0;276.51;346.52;-70.01;-67.24;-3.88;-0.65;-9999;-9999;889.44;0.0448;2.264937507333137;0.684611527037739;-9999
201903250130;7.4;9.8;0.49244252871336336;101.27;0.86;60.7;0.0475;0.0;0.0;277.9;344.43;-66.52;-61.56;-2.99;-1.4;-9999;-9999;911.48;0.0543;-9999;-9999;-9999
201903250230;6.51;9.399999999999999;0.28290972483382326;101.18;0.7;53.7;0.0479;0.0;0.0;280.81;342.25;-61.44;-61.19;-1.71;-1.12;-9999;-9999;937.33;0.0632;-9999;-9999;-9999
201903250330;6.47;9.5;0.1562805167347534;101.16;0.64;101.7;0.056;0.0;0.0;293.66;341.25;-47.59;-61.09;5.46;4.72;-9999;-9999;938.07;-0.0124;9.553910000663237;9.603984892119673;-9999
201903250430;4.73;8.5;0.058751181911070205;101.13;0.79;131.8;0.0692;0.0;0.0;291.95;336.98;-45.03;-59.74;-1.97;-1.19;-9999;-9999;1011.56;0.1523;-0.06290999411564174;-0.06290999411564169;-9999
201903250530;4.83;8.6;0.018699778098563158;101.15;0.54;357.8;0.0252;0.0;0.0;298.53;335.93;-37.4;-57.18;-0.35;-0.26;-9999;-9999;1002.9;-0.0008;0.591879694625843;0.5918796946258414;-9999
201903250630;5.49;8.8;0.22376150108419957;101.18;1.4;87.4;0.0714;65.37;10.32;296.98;341.65;10.37;-44.99;-0.78;4.02;-9999;-9999;980.71;-0.0009;11.442204250895022;-9999;-9999
201903250730;9.45;10.5;1.327063738077701;101.2;2.01;99.7;0.181;249.51;36.03;288.57;364.56;137.48;32.5;0.03;24.2;-9999;-9999;869.89;0.0107;13.534200228456498;11.908163213235081;20.254127752431828
201903250830;14.24;11.5;4.72433534053738;101.22;3.79;113.1;0.3577;491.41;76.22;301.76;393.66;323.29;103.58;29.8;95.46;-9999;-9999;794.84;-0.186;79.68014123434044;78.1084888630307;75.90663134465244
201903250930;17.05;11.799999999999999;7.624832380927115;101.23;3.82;116.9;0.4175;616.55;98.86;314.42;417.5;414.6;126.84;73.89;130.06;-9999;-9999;786.66;-0.2501;109.17297509797234;107.35282081135408;117.01662658082061
201903251030;19.46;11.399999999999999;11.198839615987506;101.22;4.08;133.5;0.4552;753.6;123.06;322.67;438.44;514.77;131.02;94.26;171.45;-9999;-9999;760.47;-0.4279;151.10738958880177;150.2250703697034;138.31027073919617
201903251130;21.03;10.4;14.503541796344953;101.17;3.22;143.1;0.3876;795.63;130.93;335.04;457.06;542.68;158.98;119.34;211.47;-9999;-9999;753.43;-0.5187;200.18196848062396;197.65483157107352;179.21884311277023
201903251230;22.12;8.8;17.822486019984886;101.11;2.93;168.8;0.4414;840.28;140.29;332.5;469.52;562.97;168.42;118.63;223.75;-9999;-9999;747.66;-0.451;187.17489808427294;185.69908272245434;166.61697677786518
201903251330;22.97;8.0;20.034251120868497;101.03;1.96;149.0;0.2874;787.18;131.08;336.93;478.22;514.81;141.29;113.08;215.3;-9999;-9999;743.84;-0.3453;198.82955897379475;197.29523234068284;147.8592663502095
201903251430;23.72;8.100000000000001;21.233961231918045;100.96;2.17;143.1;0.3182;666.51;111.09;339.56;473.95;421.03;97.66;97.17;230.0;-9999;-9999;738.81;-0.343;216.22365326201475;216.09785309991955;191.75728210695257
201903251530;24.11;6.6000000000000005;23.430435312881954;100.87;3.0;152.8;0.3413;481.55;80.61;334.71;458.96;276.68;36.37;19.13;149.91;-9999;-9999;735.0;-0.2177;139.18696083282762;135.7988666256531;114.80352686438013
201903251630;23.98;6.3;23.496685585660416;100.8;2.87;159.2;0.36;319.65;53.63;329.13;443.61;151.53;-8.87;-11.52;136.51;-9999;-9999;734.26;-0.137;126.38890666147495;127.78794114817843;82.55529578084851
201903251730;22.57;7.0;20.361925371863954;100.77;2.29;142.8;0.2138;102.87;16.57;323.61;420.03;-10.12;-48.23;-31.71;54.2;-9999;-9999;739.59;0.0425;11.562123551877235;9.140370094277634;46.375411987877435
201903251830;19.29;8.100000000000001;14.260895154437556;100.79;1.97;138.3;0.1369;0.0;0.0;317.79;396.45;-78.66;-77.03;-26.06;17.62;-9999;-9999;760.36;0.1302;0.0;0.0;-9999
201903251930;16.23;9.8;8.638049762433198;100.85;1.7;247.1;0.1809;0.0;0.0;323.57;385.77;-62.2;-69.73;-30.58;11.96;-9999;-9999;790.04;0.2707;2.8599439103913324;2.231610279317347;12.313971376188332
201903252030;14.93;12.0;4.963840746912187;100.92;2.52;322.3;0.2608;0.0;0.0;327.74;383.07;-55.33;-53.19;-14.45;8.06;-9999;-9999;788.03;0.1027;3.505919633173975;1.569131959855049;-9999
201903252130;14.15;12.4;3.7300015402969056;100.98;3.56;318.6;0.4181;0.0;0.0;324.87;379.9;-55.04;-48.64;-27.15;16.62;-9999;-9999;772.27;0.2056;1.175258501129905;1.529696098598409;9.1857645578876
201903252230;13.4;12.9;2.46247511289714;101.01;2.51;345.6;0.3045;0.0;0.0;318.55;376.54;-57.99;-43.46;-19.63;4.63;-9999;-9999;781.14;0.1252;0.6870866027600668;0.189188766612215;4.359237796446527
201903252330;12.38;13.0;1.3703197002125886;101.03;1.69;329.4;0.1924;0.0;0.0;316.8;372.42;-55.63;-42.51;-14.77;-0.43;-9999;-9999;789.94;0.1375;-9999;-9999;-9999
201903260030;11.37;12.9;0.5439613597981641;101.03;1.0;339.0;0.1111;0.0;0.0;309.98;367.9;-57.92;-43.85;-4.78;-1.44;-9999;-9999;816.35;0.0674;-9999;-9999;-9999
201903260130;9.9;12.1;0.08977374440553909;100.99;0.51;34.1;0.0547;0.0;0.0;304.25;360.82;-56.57;-50.22;-3.33;-2.43;-9999;-9999;864.11;0.0759;0.5844695573376737;0.584469557337677;-9999
201903260230;9.12;11.6;-0.03283721208514656;100.94;0.93;174.5;0.0855;0.0;0.0;304.52;357.52;-53.0;-57.92;-10.95;9.85;-9999;-9999;905.5;0.0689;7.16351953268641;1.8278905240752434;-9999
201903260330;9.57;11.899999999999999;0.022842885899834187;100.93;1.35;274.9;0.1291;0.0;0.0;321.11;360.3;-39.2;-41.64;-7.47;-5.31;-9999;-9999;842.37;0.1192;-9999;-9999;-9999
201903260430;10.12;12.4;-0.029356487789133467;100.92;1.42;290.6;0.1318;0.0;0.0;341.11;364.28;-23.17;-25.67;-5.97;-4.24;-9999;-9999;840.36;0.1054;-9999;-9999;-9999
201903260530;10.34;12.6;-0.0461235173111163;100.94;1.26;321.8;0.1271;0.0;0.0;326.25;364.44;-38.19;-21.93;-4.81;-3.35;-9999;-9999;860.27;0.0787;-9999;-9999;-9999
201903260630;10.1;12.4;-0.04589645179900437;100.97;0.77;334.1;0.0924;59.94;9.47;330.35;366.6;14.22;-20.43;1.62;2.15;-9999;-9999;897.83;0.1278;1.2445277757420243;1.531810839791016;-9999
201903260730;12.05;13.899999999999999;0.16164780909905474;101.0;1.91;342.8;0.2431;215.82;32.72;333.89;383.9;133.09;45.71;24.8;27.5;-9999;-9999;872.96;0.1774;14.278434254902692;15.60178452387188;31.653231376848705
201903260830;14.36;14.299999999999999;2.0508689587458324;101.03;2.31;336.6;0.3245;494.58;76.19;341.96;410.12;350.22;106.49;107.4;76.71;-9999;-9999;823.0;0.0065;35.79120653021811;40.596390692134435;57.62837455138915
201903260930;14.87;14.299999999999999;2.5983791430717726;101.06;2.51;319.8;0.2809;421.86;63.88;355.51;417.51;295.98;106.29;96.32;64.55;-9999;-9999;792.4;0.1382;25.570631656103902;27.141206709903578;51.04601510138904
201903261030;15.95;13.799999999999999;4.311344316063613;101.03;1.56;345.2;0.1763;681.74;107.47;345.06;440.37;478.96;125.31;139.52;87.23;-9999;-9999;764.09;0.1237;31.405082014340362;27.731552223903297;52.55716382138739
201903261130;17.57;13.100000000000001;6.974378638548824;100.96;0.85;358.8;0.2242;739.55;117.45;357.79;458.26;521.63;147.04;157.2;95.91;-9999;-9999;756.83;0.0282;53.668567200553476;62.02091236965736;-9999
201903261230;18.92;13.0;8.850604705932081;100.9;0.88;36.4;0.1937;782.33;125.62;367.96;473.46;551.21;166.14;181.46;115.63;-9999;-9999;750.32;0.0545;60.81371118714557;72.89409563173412;78.07352636799537
201903261330;19.67;13.200000000000001;9.695837365733512;100.82;1.85;331.5;0.2336;691.54;111.7;353.49;468.76;464.58;120.68;182.35;119.01;-9999;-9999;742.62;0.1142;75.85880077080031;79.25776732662615;-9999
201903261430;20.26;13.3;10.448671031280906;100.74;2.06;323.8;0.2828;700.57;115.63;342.04;469.34;457.64;84.98;172.03;119.86;-9999;-9999;735.28;0.1258;67.48908510317004;71.0160675591342;-9999
201903261530;20.16;13.799999999999999;9.802190859474463;100.68;2.3;327.2;0.3028;377.54;60.75;351.66;447.49;220.96;19.95;97.87;90.45;-9999;-9999;729.05;0.1154;31.862032677814753;39.373878729621595;-9999
201903261630;20.05;14.1;9.341978850863926;100.6;2.71;321.2;0.329;277.82;45.71;352.19;436.8;147.51;-2.97;68.36;75.38;-9999;-9999;724.18;0.1318;22.306121000626515;29.334839922981345;-9999
201903261730;19.17;14.399999999999999;7.794261237147836;100.55;2.39;331.3;0.3089;102.47;17.47;355.65;420.01;20.65;-36.89;23.94;40.4;-9999;-9999;727.14;0.1308;6.315920708729616;6.028145398356923;-9999
201903261830;17.48;14.1;5.860610048994088;100.5;1.49;14.9;0.1892;1.49;0.79;339.9;402.04;-61.44;-62.55;-2.6;22.24;-9999;-9999;744.71;0.1131;1.308773685184299;5.362145006025954;17.22439401905314
201903261930;15.77;14.2;3.7040176954194877;100.5;0.49;250.1;0.0798;0.0;0.0;348.04;393.71;-45.68;-59.42;-8.65;8.19;-9999;-9999;799.46;0.2345;0.2616259097158564;-9999;8.457278070658358
201903262030;14.43;14.5;1.9250806388548654;100.57;0.83;254.1;0.0476;0.0;0.0;337.91;387.51;-49.61;-47.94;-1.45;0.44;-9999;-9999;834.04;0.063;0.060847670347089836;-9999;-9999
201903262130;14.11;14.5;1.5882306136718185;100.61;0.58;173.1;0.037;0.0;0.0;346.92;384.93;-38.0;-46.16;-0.71;0.07;-9999;-9999;868.78;0.0306;0.01769375676477926;-0.07596314131138883;-9999
201903262230;13.7;14.6;1.0655373688257015;100.63;0.7;103.3;0.0298;0.0;0.0;354.84;384.64;-29.8;-34.36;-0.38;0.2;-9999;-9999;944.22;0.0882;0.1295775402532732;0.04954079045039122;-9999
201903262330;13.62;14.6;0.9842104685993736;100.63;1.13;91.5;0.0643;0.0;0.0;342.77;382.54;-39.77;-38.24;-2.94;0.57;-9999;-9999;883.23;0.0343;0.13018966198985027;-9999;0.3928893057217792
201903270030;13.89;14.299999999999999;1.56018810777012;100.62;1.59;141.8;0.128;0.0;0.0;345.15;381.78;-36.63;-31.26;-13.22;5.13;-9999;-9999;823.36;0.1967;1.076386344306657;1.0089054061760032;-9999
201903270130;14.12;13.700000000000001;2.3986644085430715;100.62;1.99;126.3;0.1668;0.0;0.0;349.95;381.9;-31.95;-32.63;-20.33;12.82;-9999;-9999;819.02;0.1985;0.9622547100912441;0.5884998846049365;-9999
201903270230;13.85;12.5;3.3190329833658545;100.61;1.46;126.6;0.103;0.0;0.0;360.0;381.29;-21.3;-25.5;-9.75;8.68;-9999;-9999;804.47;0.1433;0.16467669054072315;0.0;-9999
201903270330;13.68;12.4;3.2451706913304257;100.61;2.33;124.2;0.1761;0.0;0.0;361.37;380.4;-19.04;-27.33;-17.06;16.13;-9999;-9999;786.19;0.1146;3.4446468211299313;0.2885133306157816;8.976571330850254
201903270430;13.28;13.100000000000001;2.1427034258387234;100.64;2.22;116.5;0.1779;0.0;0.0;367.57;379.23;-11.66;-24.04;-16.37;18.84;-9999;-9999;-9999;0.2566;-9999;-9999;-9999
201903270530;13.38;13.700000000000001;1.6424557993692357;100.69;2.32;123.9;0.2049;0.0;0.0;375.19;379.96;-4.76;-18.23;-18.27;14.58;-9999;-9999;-9999;0.1616;-9999;-9999;-9999
201903270630;12.83;13.5;1.300850845038994;100.79;1.19;125.6;0.1158;10.08;1.71;376.77;379.27;5.87;-12.81;-8.5;15.75;-9999;-9999;-9999;0.1345;-9999;-9999;-9999
201903270730;12.96;13.899999999999999;1.0273231431736427;100.84;2.19;132.2;0.2389;63.52;7.72;379.08;381.57;53.31;-6.32;-7.08;23.27;-9999;-9999;-9999;0.0596;7.243380699942195;6.179831253744012;19.31500881285655
201903270830;14.07;14.8;1.246554935309554;100.87;2.59;124.0;0.2558;167.67;19.29;368.44;390.6;126.22;26.37;5.58;40.32;-9999;-9999;-9999;-0.1025;32.01726136831904;32.83383123964879;-9999
201903270930;14.86;15.0;1.8874905129473483;100.91;3.09;141.7;0.3766;248.22;30.11;363.76;399.51;182.36;48.75;23.37;79.41;-9999;-9999;768.77;-0.2621;77.21806875582128;77.62923682837837;-9999
201903271030;16.28;15.600000000000001;2.8969321237923253;100.91;4.1;141.0;0.4601;704.09;98.75;335.85;422.11;519.08;105.51;110.86;159.18;-9999;-9999;752.73;-0.4163;156.55266926280925;156.23219002781838;75.14056603382578
201903271130;17.34;15.4;4.384762679095159;100.88;4.82;132.0;0.5145;911.36;144.23;328.48;441.91;653.71;145.41;178.59;208.81;-9999;-9999;745.86;-0.4629;200.74691229956395;200.62319617826495;119.74421057751297
201903271230;19.03;13.5;8.50123364989436;100.83;4.56;141.9;0.5419;919.54;151.96;340.83;455.4;653.0;137.56;187.1;260.21;-9999;-9999;739.63;-0.546;254.39791293756448;253.29066354186304;161.57059672168032
201903271330;19.55;13.200000000000001;9.525707697511274;100.77;4.57;133.5;0.4882;602.51;98.55;345.08;446.69;402.35;71.15;105.99;179.13;-9999;-9999;736.85;-0.307;163.50704125702887;163.36866798943436;124.36471601524563
201903271430;19.8;13.3;9.78140498381503;100.72;4.77;135.8;0.5365;392.8;63.59;362.45;434.89;256.76;10.3;52.03;152.42;-9999;-9999;734.88;-0.2729;129.00346673981218;128.82672045051342;120.67136517886749
201903271530;20.2;13.5;10.160687520680462;100.7;5.22;137.1;0.5443;515.63;86.27;353.94;440.82;342.49;37.65;75.53;137.45;-9999;-9999;731.92;-0.2679;118.0166600003192;115.57496347136755;99.02793844079754
201903271630;19.59;13.799999999999999;8.98229388110308;100.69;3.7;144.9;0.4318;206.03;33.64;350.57;423.15;99.81;-16.96;12.3;92.37;-9999;-9999;732.97;-0.0774;59.97868701184102;49.63688172715728;95.3598283889306
201903271730;17.18;14.9;4.685462455160254;100.8;2.87;303.8;0.3413;52.12;9.53;388.85;404.69;26.76;-41.99;1.24;46.82;-9999;-9999;753.67;0.078;7.164253207677729;0.0;-9999
201903271830;14.96;14.5;2.496655141380714;100.89;1.81;337.7;0.2214;4.54;1.8;385.64;390.84;-2.46;-59.95;-9.11;29.23;-9999;-9999;756.03;0.1375;3.5690244021970488;6.079541077226085;14.32819457553258
201903271930;13.66;14.2;1.424827330676452;101.01;1.7;23.9;0.1816;0.0;0.0;338.26;384.03;-45.77;-62.26;-5.76;17.38;-9999;-9999;772.07;0.1228;2.4385076544123176;-9999;6.9328573497484784
201903272030;13.16;14.1;1.023754834990788;101.14;1.32;38.3;0.1227;0.0;0.0;363.74;382.54;-18.8;-42.06;-3.11;6.32;-9999;-9999;817.82;0.0683;0.0;0.0;-9999
201903272130;12.74;13.799999999999999;0.9138469394761053;101.23;1.94;29.1;0.2035;0.0;0.0;376.25;378.47;-2.22;-47.59;-10.53;5.14;-9999;-9999;800.68;0.0588;0.4535963558489074;0.3671406850452307;2.9546212624460844
201903272230;11.83;12.6;1.2591266920108382;101.31;1.54;7.8;0.1614;0.0;0.0;370.87;371.84;-0.97;-56.81;-12.44;7.83;-9999;-9999;787.93;0.1047;0.23561553858632817;0.20746820945334804;-9999
201903272330;11.46;11.899999999999999;1.624315669579783;101.34;1.23;2.0;0.131;0.0;0.0;366.87;370.94;-4.07;-50.99;-10.21;12.26;-9999;-9999;795.31;0.128;0.3809353799416899;-9999;3.7024504833752543
201903280030;11.52;11.6;1.9781201239523352;101.38;1.86;345.0;0.1938;0.0;0.0;336.21;370.67;-34.46;-40.82;-12.55;16.69;-9999;-9999;794.77;0.1365;0.0;0.0;4.1897178751181965
201903280130;11.59;11.0;2.6411303838575844;101.4;2.25;331.4;0.2705;0.0;0.0;351.59;371.06;-19.47;-37.36;-14.39;28.22;-9999;-9999;797.56;0.1378;4.478200892406927;7.328159960988988;15.898504820219578
201903280230;10.93;11.0;2.0571454516031213;101.43;1.18;327.9;0.1141;0.0;0.0;342.8;369.16;-26.36;-34.04;-4.19;13.12;-9999;-9999;817.09;0.1295;1.4796616951706167;-9999;4.540276470198263
201903280330;10.29;10.9;1.6120237459176465;101.45;1.67;303.9;0.1603;0.0;0.0;321.94;365.61;-43.68;-36.9;-4.58;10.71;-9999;-9999;838.34;0.0802;1.8153260723261124;3.5541451884815514;6.030019542056237
201903280430;9.4;10.4;1.3873565721892032;101.49;1.6;307.9;0.1573;0.0;0.0;298.55;359.26;-60.71;-54.86;-8.55;6.73;-9999;-9999;845.53;0.1016;1.068661554691068;1.3234529799925132;4.331719871070349
201903280530;8.18;9.9;0.954254632436264;101.54;1.35;309.0;0.111;0.0;0.0;282.37;352.93;-70.55;-62.29;-5.25;1.63;-9999;-9999;861.09;0.0574;0.21359108366790744;0.05651383782560141;-9999
201903280630;7.89;9.9;0.7422909700462892;101.6;1.12;341.7;0.1479;89.61;10.97;283.1;356.07;5.68;-44.95;1.6;11.08;-9999;-9999;881.62;0.1316;4.003555674797324;5.07821540892804;-9999
201903280730;10.77;10.8;2.1189379447025676;101.62;1.35;344.1;0.2129;299.59;37.19;285.76;377.33;170.83;28.7;36.29;46.19;-9999;-9999;832.07;0.1233;5.563330724458412;13.652051473563516;25.69044002475695
