TIMESTAMP;ET;T_CEC;T_REA;T_FVS
20190524;3.0931149463889995;2.918312056236573;2.9325854283425046;2.1608672760549235
20190525;3.76931083243071;3.4430155052277334;3.4525476595675926;2.6573084109228136
20190526;-9999;-9999;-9999;-9999
20190527;2.5728689199413437;2.469944012252148;2.475629917350425;1.8087117404431605
20190528;2.47020002576066;2.3197409098474484;2.316296816049502;1.9174613946262316
20190529;3.4125944397071204;3.281378155506086;3.2953044981955526;2.810666217715093
20190530;4.584493869720287;4.241266462177029;4.225998789675823;3.3127054328777876
20190531;4.302348573048651;4.069796589314139;4.136487061640708;3.34052586577742
20190601;4.545410749004297;4.272683605549187;4.248429217123057;-9999
20190602;4.192140858607563;3.9726197965491874;4.043222485253336;-9999
20190603;4.5417639021615805;4.369459302813446;4.370252230510848;3.4982151671192776
20190604;4.894020195213144;4.7556327982038145;4.749400820267307;-9999
20190605;5.463151053822261;5.063429080323712;5.236048431274492;-9999
20190606;6.013314443082158;5.525667882750334;5.527037018262966;-9999
20190607;4.757084855808253;4.259350374922414;4.2446517367929175;4.27218891881187
20190608;4.52334788894222;4.30527510403418;4.344638405067425;-9999
20190609;4.388854105419786;4.220656551920986;4.215167961367125;-9999
20190610;4.17235329366698;4.0857833583596745;4.073406855949042;-9999
20190611;4.023799534652873;3.84663454466587;3.83658491250031;3.4764779259687675
20190612;5.551755871867333;5.029643262383557;5.035930162270972;-9999
20190613;5.72638032466;5.281497913035048;5.3023912433611775;4.659743388834682
20190614;4.72731658974643;4.429168012085782;4.488159189363718;-9999
20190615;5.300100475401223;5.040147713740768;5.046363080367311;-9999
20190616;4.303365100967187;4.143570637191554;4.14596023448488;-9999
20190617;4.79161369159917;4.625259547524813;4.632918430369079;4.116919643321516
20190618;5.431929222904053;5.118213178598994;5.134686104360434;-9999
20190619;5.73187898941746;5.47539088455375;5.5141733112168625;-9999
20190620;5.182323840582609;4.874692158025476;4.872661036062922;4.177593920931288
20190621;5.002693881009891;4.80370871632196;4.797738069108139;4.415051137472266
20190622;5.005273174050004;4.804560926930224;4.764653394331503;4.073636141412408
20190623;4.857144972143874;4.689498799056451;4.694003573342349;-9999
20190624;5.264781481164527;5.046823202533759;5.130813367940546;-9999
20190625;5.577440836916133;5.245751436692984;5.247635434148911;-9999
20190626;4.456692172444093;4.142234027343236;4.143236760454287;-9999
20190627;3.873143206000177;3.7258601067282613;3.7200649442677536;-9999
20190628;3.5700214506388233;3.4508475020075635;3.4718465965821506;3.4218408683204564
20190629;4.385489490430053;4.192169277302161;4.184518281144305;-9999
20190630;4.648359380699847;4.400563492167227;4.385742414118901;-9999
20190701;4.8718358182277965;4.577564033893781;4.574340241472696;-9999
